,item_type,id,url,title,location,price,rooms,m2
2558,listing_no_promo,58630748,https://www.otodom.pl/oferta/2-pokoje-osobna-kuchnia-balkon-50m-mistrzejowice-ID3Y0xe.html#f4f90ae749,"2 pokoje,osobna kuchnia,balkon, 50m. Mistrzejowice","Mieszkanie na sprzedaż: Kraków, Mistrzejowice",369 900 zł,2 pokoje,50 m²
2559,listing_no_promo,58630500,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-na-pradniku-bialym-ID3Y0te.html#f4f90ae749,Mieszkanie 3-pokojowe na Prądniku Białym!,"Mieszkanie na sprzedaż: Kraków, Prądnik Biały",420 000 zł,3 pokoje,"47,50 m²"
2560,listing_no_promo,58629556,https://www.otodom.pl/oferta/tbs-68-m-do-odnowienia-3-pokoje-kuchnia-wc-ID3Y0e0.html#f4f90ae749,Tbs 68 M Do Odnowienia 3 Pokoje Kuchnia Wc,"Mieszkanie na sprzedaż: Kraków, Nowa Huta",140 000 zł,3 pokoje,68 m²
2561,listing_no_promo,58628748,https://www.otodom.pl/oferta/nowoczesne-mieszkanie-na-poddaszu-2pietro-ID3Y00Y.html#f4f90ae749,Nowoczesne mieszkanie na poddaszu - 2piętro,"Mieszkanie na sprzedaż: Kraków, Nowa Huta",280 000 zł,2 pokoje,36 m²
2562,listing_no_promo,58158432,https://www.otodom.pl/oferta/dwupoziomowe-mieszkanie-ruczaj-krakow-ID3V1Fe.html#f4f90ae749,"Dwupoziomowe mieszkanie, Ruczaj Kraków","Mieszkanie na sprzedaż: Kraków, małopolskie",365 000 zł,3 pokoje,60 m²
2563,listing_no_promo,58627180,https://www.otodom.pl/oferta/klimatyczny-apartament-z-pieknym-tarasem-ID3XZBG.html#f4f90ae749,Klimatyczny apartament z pięknym tarasem!,"Mieszkanie na sprzedaż: Kraków, Stare Miasto",1 440 000 zł,5 pokoi,138 m²
2564,listing_no_promo,58627176,https://www.otodom.pl/oferta/dwupokojowe-64m-przy-hali-targowej-grzegorzki-ID3XZBC.html#f4f90ae749,"Dwupokojowe, 64m² przy Hali Targowej, Grzegórzki","Mieszkanie na sprzedaż: Kraków, Grzegórzki",490 000 zł,2 pokoje,64 m²
2565,listing_no_promo,58626908,https://www.otodom.pl/oferta/luksusowy-apartament-stare-miasto-2-pok-eng-ID3XZxi.html#f4f90ae749,Luksusowy Apartament | Stare Miasto | 2 pok. | Eng,"Mieszkanie na sprzedaż: Kraków, Śródmieście",825 000 zł,3 pokoje,46 m²
2566,listing_no_promo,58626756,https://www.otodom.pl/oferta/na-blonie-bronowice-twoj-sloneczny-dom-w-krakowie-ID3XZuQ.html#f4f90ae749,NA BŁONIE Bronowice Twój słoneczny dom w Krakowie,"Mieszkanie na sprzedaż: Kraków, Bronowice",860 000 zł,5 pokoi,"108,51 m²"
2567,listing_no_promo,58626708,https://www.otodom.pl/oferta/mieszkanie-36-m2-ii-poziomowe-3-pokoje-ID3XZu4.html#f4f90ae749,"Mieszkanie 36 m2, II poziomowe, 3 pokoje!","Mieszkanie na sprzedaż: Kraków, Prądnik Biały",250 000 zł,3 pokoje,36 m²
2568,listing_no_promo,58626672,https://www.otodom.pl/oferta/3-pok-mieszkanie-m-w-garazu-z-komora-lokatorska-ID3XZtu.html#f4f90ae749,3 pok. mieszkanie m. w garażu z komórą lokatorską,"Mieszkanie na sprzedaż: Kraków, Łobzów",650 000 zł,3 pokoje,"66,70 m²"
2569,listing_no_promo,58626588,https://www.otodom.pl/oferta/mieszkanie-okazja-3-pokoje-pradnik-bialy-ID3XZs8.html#f4f90ae749,"Mieszkanie Okazja 3 pokoje, Pradnik Biały","Mieszkanie na sprzedaż: Kraków, Prądnik Czerwony",250 000 zł,3 pokoje,36 m²
2570,listing_no_promo,58616528,https://www.otodom.pl/oferta/gotowe-2-pokojowe-38-5m2-ul-wroclawska-ID3XVPS.html#f4f90ae749,"Gotowe 2 pokojowe 38,5m2 ul. Wrocławska","Mieszkanie na sprzedaż: Kraków, Łobzów",340 000 zł,2 pokoje,"38,50 m²"
2571,listing_no_promo,58620280,https://www.otodom.pl/oferta/przestronne-2-pokoje-przy-matecznym-ID3XXOo.html#f4f90ae749,Przestronne 2 pokoje przy Matecznym,"Mieszkanie na sprzedaż: Kraków, Podgórze",511 485 zł,2 pokoje,"52,46 m²"
2572,listing_no_promo,58625504,https://www.otodom.pl/oferta/98m2-do-remontu-przy-kleparzu-z-winda-ID3XZaE.html#f4f90ae749,98m2 do remontu przy Kleparzu z windą!,"Mieszkanie na sprzedaż: Kraków, Stare Miasto",799 000 zł,3 pokoje,98 m²
2573,promo_top_ads,58556268,https://www.otodom.pl/oferta/nowe-2-pokojowe-balkon-os-ruczaj-ID3XH9V.html#f4f90ae749,NOWE!!! 2 pokojowe +balkon os.Ruczaj,"Mieszkanie na sprzedaż: Kraków, Ruczaj",355 000 zł,2 pokoje,"49,55 m²"
2574,promo_top_ads,58755308,https://www.otodom.pl/oferta/rezydencja-pg-racovie-luksusowe-apartamenty-ID3YvVg.html#f4f90ae749,Rezydencja PG RACOVIE - Luksusowe apartamenty.,"Mieszkanie na sprzedaż: Kraków, małopolskie",7 000 000 zł,>10 pokoi,795 m²
2575,promo_top_ads,57569984,https://www.otodom.pl/oferta/apartament-studio-balkon-krolewska-plac-inwalidow-ID3TyA8.html#f4f90ae749,"Apartament,studio,balkon,Królewska,Plac Inwalidów","Mieszkanie na sprzedaż: Kraków, Krowodrza",405 000 zł,2 pokoje,"28,32 m²"
2576,listing_no_promo,58631328,https://www.otodom.pl/oferta/duzy-potencjal-stare-miasto-centrum-dluga-ID3Y0GA.html#f4f90ae749,Duży potencjał - Stare Miasto / Centrum / Długa,"Mieszkanie na sprzedaż: Kraków, Stare Miasto",498 500 zł,2 pokoje,"69,86 m²"
2577,listing_no_promo,58631284,https://www.otodom.pl/oferta/ul-chmielna-nowe-4-5-6-pokojowe-ID3Y0FS.html#f4f90ae749,ul. Chmielna NOWE 4-5-6 pokojowe,"Mieszkanie na sprzedaż: Kraków, Kurdwanów",499 000 zł,6 pokoi,63 m²
2578,listing_no_promo,58631264,https://www.otodom.pl/oferta/ul-chmielna-nowe-2-pokojowe-ID3Y0Fy.html#f4f90ae749,ul. Chmielna NOWE 2 pokojowe,"Mieszkanie na sprzedaż: Kraków, Kurdwanów",275 000 zł,2 pokoje,31 m²
2579,listing_no_promo,58631188,https://www.otodom.pl/oferta/komfortowe-4-pokoje-w-przedsprzedazy-ID3Y0Ek.html#f4f90ae749,Komfortowe 4 pokoje w przedsprzedaży,"Mieszkanie na sprzedaż: Kraków, Prądnik Biały",423 200 zł,4 pokoje,"59,20 m²"
2580,listing_no_promo,58631184,https://www.otodom.pl/oferta/4-pokoje-z-ogrodkiem-skorzystaj-z-przedsprzedazy-ID3Y0Eg.html#f4f90ae749,4 pokoje z ogródkiem - skorzystaj z przedsprzedaży,"Mieszkanie na sprzedaż: Kraków, Bronowice Wielkie",604 200 zł,4 pokoje,"90,17 m²"
2581,listing_no_promo,58631180,https://www.otodom.pl/oferta/dwupoziomowy-apartament-w-otoczeniu-zieleni-ID3Y0Ec.html#f4f90ae749,Dwupoziomowy apartament w otoczeniu zieleni,"Mieszkanie na sprzedaż: Kraków, Bronowice Małe",548 400 zł,5 pokoi,"85,70 m²"
2582,listing_no_promo,58631156,https://www.otodom.pl/oferta/3-pokoje-balkon-zachodnie-ID3Y0DO.html#f4f90ae749,"3 pokoje + balkon, zachodnie","Mieszkanie na sprzedaż: Kraków, Prądnik Biały",399 400 zł,3 pokoje,"52,21 m²"
2583,listing_no_promo,58631152,https://www.otodom.pl/oferta/kawalerka-przedsprzedaz-ID3Y0DK.html#f4f90ae749,Kawalerka - przedsprzedaż,"Mieszkanie na sprzedaż: Kraków, Prądnik Biały",290 700 zł,1 pokój,"29,52 m²"
2584,listing_no_promo,58630956,https://www.otodom.pl/oferta/ul-czyzewskiego-lobzow-ID3Y0AA.html#f4f90ae749,ul. Czyżewskiego Łobzów,"Mieszkanie na sprzedaż: Kraków, Łobzów",379 000 zł,2 pokoje,43 m²
2585,listing_no_promo,58630748,https://www.otodom.pl/oferta/2-pokoje-osobna-kuchnia-balkon-50m-mistrzejowice-ID3Y0xe.html#f4f90ae749,"2 pokoje,osobna kuchnia,balkon, 50m. Mistrzejowice","Mieszkanie na sprzedaż: Kraków, Mistrzejowice",369 900 zł,2 pokoje,50 m²
2586,listing_no_promo,58630500,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-na-pradniku-bialym-ID3Y0te.html#f4f90ae749,Mieszkanie 3-pokojowe na Prądniku Białym!,"Mieszkanie na sprzedaż: Kraków, Prądnik Biały",420 000 zł,3 pokoje,"47,50 m²"
2587,listing_no_promo,58629556,https://www.otodom.pl/oferta/tbs-68-m-do-odnowienia-3-pokoje-kuchnia-wc-ID3Y0e0.html#f4f90ae749,Tbs 68 M Do Odnowienia 3 Pokoje Kuchnia Wc,"Mieszkanie na sprzedaż: Kraków, Nowa Huta",140 000 zł,3 pokoje,68 m²
2588,listing_no_promo,58628748,https://www.otodom.pl/oferta/nowoczesne-mieszkanie-na-poddaszu-2pietro-ID3Y00Y.html#f4f90ae749,Nowoczesne mieszkanie na poddaszu - 2piętro,"Mieszkanie na sprzedaż: Kraków, Nowa Huta",280 000 zł,2 pokoje,36 m²
2589,listing_no_promo,58158432,https://www.otodom.pl/oferta/dwupoziomowe-mieszkanie-ruczaj-krakow-ID3V1Fe.html#f4f90ae749,"Dwupoziomowe mieszkanie, Ruczaj Kraków","Mieszkanie na sprzedaż: Kraków, małopolskie",365 000 zł,3 pokoje,60 m²
2590,listing_no_promo,58627180,https://www.otodom.pl/oferta/klimatyczny-apartament-z-pieknym-tarasem-ID3XZBG.html#f4f90ae749,Klimatyczny apartament z pięknym tarasem!,"Mieszkanie na sprzedaż: Kraków, Stare Miasto",1 440 000 zł,5 pokoi,138 m²
2591,listing_no_promo,58627176,https://www.otodom.pl/oferta/dwupokojowe-64m-przy-hali-targowej-grzegorzki-ID3XZBC.html#f4f90ae749,"Dwupokojowe, 64m² przy Hali Targowej, Grzegórzki","Mieszkanie na sprzedaż: Kraków, Grzegórzki",490 000 zł,2 pokoje,64 m²
2592,listing_no_promo,58626908,https://www.otodom.pl/oferta/luksusowy-apartament-stare-miasto-2-pok-eng-ID3XZxi.html#f4f90ae749,Luksusowy Apartament | Stare Miasto | 2 pok. | Eng,"Mieszkanie na sprzedaż: Kraków, Śródmieście",825 000 zł,3 pokoje,46 m²
2593,listing_no_promo,58626756,https://www.otodom.pl/oferta/na-blonie-bronowice-twoj-sloneczny-dom-w-krakowie-ID3XZuQ.html#f4f90ae749,NA BŁONIE Bronowice Twój słoneczny dom w Krakowie,"Mieszkanie na sprzedaż: Kraków, Bronowice",860 000 zł,5 pokoi,"108,51 m²"
2594,listing_no_promo,58626708,https://www.otodom.pl/oferta/mieszkanie-36-m2-ii-poziomowe-3-pokoje-ID3XZu4.html#f4f90ae749,"Mieszkanie 36 m2, II poziomowe, 3 pokoje!","Mieszkanie na sprzedaż: Kraków, Prądnik Biały",250 000 zł,3 pokoje,36 m²
2595,listing_no_promo,58626672,https://www.otodom.pl/oferta/3-pok-mieszkanie-m-w-garazu-z-komora-lokatorska-ID3XZtu.html#f4f90ae749,3 pok. mieszkanie m. w garażu z komórą lokatorską,"Mieszkanie na sprzedaż: Kraków, Łobzów",650 000 zł,3 pokoje,"66,70 m²"
2596,listing_no_promo,58626588,https://www.otodom.pl/oferta/mieszkanie-okazja-3-pokoje-pradnik-bialy-ID3XZs8.html#f4f90ae749,"Mieszkanie Okazja 3 pokoje, Pradnik Biały","Mieszkanie na sprzedaż: Kraków, Prądnik Czerwony",250 000 zł,3 pokoje,36 m²
2597,listing_no_promo,58616528,https://www.otodom.pl/oferta/gotowe-2-pokojowe-38-5m2-ul-wroclawska-ID3XVPS.html#f4f90ae749,"Gotowe 2 pokojowe 38,5m2 ul. Wrocławska","Mieszkanie na sprzedaż: Kraków, Łobzów",340 000 zł,2 pokoje,"38,50 m²"
2598,listing_no_promo,58620280,https://www.otodom.pl/oferta/przestronne-2-pokoje-przy-matecznym-ID3XXOo.html#f4f90ae749,Przestronne 2 pokoje przy Matecznym,"Mieszkanie na sprzedaż: Kraków, Podgórze",511 485 zł,2 pokoje,"52,46 m²"
2599,listing_no_promo,58625504,https://www.otodom.pl/oferta/98m2-do-remontu-przy-kleparzu-z-winda-ID3XZaE.html#f4f90ae749,98m2 do remontu przy Kleparzu z windą!,"Mieszkanie na sprzedaż: Kraków, Stare Miasto",799 000 zł,3 pokoje,98 m²
2600,promo_top_ads,49566396,https://www.otodom.pl/oferta/wyjatkowy-apartament-super-cena-krakow-ID3lYu0.html#f4f90ae749,Wyjątkowy apartament! SUPER CENA! KRAKÓW,"Mieszkanie na sprzedaż: Kraków, Ruczaj",970 000 zł,2 pokoje,145 m²
2601,promo_top_ads,58774600,https://www.otodom.pl/oferta/super-apartament-wysoki-stardard-4-pokoje-ruczaj-ID3YBXq.html#f4f90ae749,Super Apartament Wysoki Stardard 4 Pokoje Ruczaj,"Mieszkanie na sprzedaż: Kraków, Dębniki",900 000 zł,4 pokoje,90 m²
2602,promo_top_ads,58598096,https://www.otodom.pl/oferta/sprzedam-poddasze-do-adaptacji-w-centrum-krakowa-ID3XS2A.html#f4f90ae749,Sprzedam poddasze do adaptacji w centrum Krakowa,"Mieszkanie na sprzedaż: Kraków, Stare Miasto",490 000 zł,4 pokoje,115 m²
2603,listing_no_promo,58631328,https://www.otodom.pl/oferta/duzy-potencjal-stare-miasto-centrum-dluga-ID3Y0GA.html#f4f90ae749,Duży potencjał - Stare Miasto / Centrum / Długa,"Mieszkanie na sprzedaż: Kraków, Stare Miasto",498 500 zł,2 pokoje,"69,86 m²"
2604,listing_no_promo,58631284,https://www.otodom.pl/oferta/ul-chmielna-nowe-4-5-6-pokojowe-ID3Y0FS.html#f4f90ae749,ul. Chmielna NOWE 4-5-6 pokojowe,"Mieszkanie na sprzedaż: Kraków, Kurdwanów",499 000 zł,6 pokoi,63 m²
2605,listing_no_promo,58631264,https://www.otodom.pl/oferta/ul-chmielna-nowe-2-pokojowe-ID3Y0Fy.html#f4f90ae749,ul. Chmielna NOWE 2 pokojowe,"Mieszkanie na sprzedaż: Kraków, Kurdwanów",275 000 zł,2 pokoje,31 m²
2606,listing_no_promo,58631188,https://www.otodom.pl/oferta/komfortowe-4-pokoje-w-przedsprzedazy-ID3Y0Ek.html#f4f90ae749,Komfortowe 4 pokoje w przedsprzedaży,"Mieszkanie na sprzedaż: Kraków, Prądnik Biały",423 200 zł,4 pokoje,"59,20 m²"
2607,listing_no_promo,58631184,https://www.otodom.pl/oferta/4-pokoje-z-ogrodkiem-skorzystaj-z-przedsprzedazy-ID3Y0Eg.html#f4f90ae749,4 pokoje z ogródkiem - skorzystaj z przedsprzedaży,"Mieszkanie na sprzedaż: Kraków, Bronowice Wielkie",604 200 zł,4 pokoje,"90,17 m²"
2608,listing_no_promo,58631180,https://www.otodom.pl/oferta/dwupoziomowy-apartament-w-otoczeniu-zieleni-ID3Y0Ec.html#f4f90ae749,Dwupoziomowy apartament w otoczeniu zieleni,"Mieszkanie na sprzedaż: Kraków, Bronowice Małe",548 400 zł,5 pokoi,"85,70 m²"
2609,listing_no_promo,58631156,https://www.otodom.pl/oferta/3-pokoje-balkon-zachodnie-ID3Y0DO.html#f4f90ae749,"3 pokoje + balkon, zachodnie","Mieszkanie na sprzedaż: Kraków, Prądnik Biały",399 400 zł,3 pokoje,"52,21 m²"
2610,listing_no_promo,58631152,https://www.otodom.pl/oferta/kawalerka-przedsprzedaz-ID3Y0DK.html#f4f90ae749,Kawalerka - przedsprzedaż,"Mieszkanie na sprzedaż: Kraków, Prądnik Biały",290 700 zł,1 pokój,"29,52 m²"
2611,listing_no_promo,58630956,https://www.otodom.pl/oferta/ul-czyzewskiego-lobzow-ID3Y0AA.html#f4f90ae749,ul. Czyżewskiego Łobzów,"Mieszkanie na sprzedaż: Kraków, Łobzów",379 000 zł,2 pokoje,43 m²
2612,listing_no_promo,58630748,https://www.otodom.pl/oferta/2-pokoje-osobna-kuchnia-balkon-50m-mistrzejowice-ID3Y0xe.html#f4f90ae749,"2 pokoje,osobna kuchnia,balkon, 50m. Mistrzejowice","Mieszkanie na sprzedaż: Kraków, Mistrzejowice",369 900 zł,2 pokoje,50 m²
2613,listing_no_promo,58630500,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-na-pradniku-bialym-ID3Y0te.html#f4f90ae749,Mieszkanie 3-pokojowe na Prądniku Białym!,"Mieszkanie na sprzedaż: Kraków, Prądnik Biały",420 000 zł,3 pokoje,"47,50 m²"
2614,listing_no_promo,58629556,https://www.otodom.pl/oferta/tbs-68-m-do-odnowienia-3-pokoje-kuchnia-wc-ID3Y0e0.html#f4f90ae749,Tbs 68 M Do Odnowienia 3 Pokoje Kuchnia Wc,"Mieszkanie na sprzedaż: Kraków, Nowa Huta",140 000 zł,3 pokoje,68 m²
2615,listing_no_promo,58628748,https://www.otodom.pl/oferta/nowoczesne-mieszkanie-na-poddaszu-2pietro-ID3Y00Y.html#f4f90ae749,Nowoczesne mieszkanie na poddaszu - 2piętro,"Mieszkanie na sprzedaż: Kraków, Nowa Huta",280 000 zł,2 pokoje,36 m²
2616,listing_no_promo,58158432,https://www.otodom.pl/oferta/dwupoziomowe-mieszkanie-ruczaj-krakow-ID3V1Fe.html#f4f90ae749,"Dwupoziomowe mieszkanie, Ruczaj Kraków","Mieszkanie na sprzedaż: Kraków, małopolskie",365 000 zł,3 pokoje,60 m²
2617,listing_no_promo,58627180,https://www.otodom.pl/oferta/klimatyczny-apartament-z-pieknym-tarasem-ID3XZBG.html#f4f90ae749,Klimatyczny apartament z pięknym tarasem!,"Mieszkanie na sprzedaż: Kraków, Stare Miasto",1 440 000 zł,5 pokoi,138 m²
2618,listing_no_promo,58627176,https://www.otodom.pl/oferta/dwupokojowe-64m-przy-hali-targowej-grzegorzki-ID3XZBC.html#f4f90ae749,"Dwupokojowe, 64m² przy Hali Targowej, Grzegórzki","Mieszkanie na sprzedaż: Kraków, Grzegórzki",490 000 zł,2 pokoje,64 m²
2619,listing_no_promo,58626908,https://www.otodom.pl/oferta/luksusowy-apartament-stare-miasto-2-pok-eng-ID3XZxi.html#f4f90ae749,Luksusowy Apartament | Stare Miasto | 2 pok. | Eng,"Mieszkanie na sprzedaż: Kraków, Śródmieście",825 000 zł,3 pokoje,46 m²
2620,listing_no_promo,58626756,https://www.otodom.pl/oferta/na-blonie-bronowice-twoj-sloneczny-dom-w-krakowie-ID3XZuQ.html#f4f90ae749,NA BŁONIE Bronowice Twój słoneczny dom w Krakowie,"Mieszkanie na sprzedaż: Kraków, Bronowice",860 000 zł,5 pokoi,"108,51 m²"
2621,listing_no_promo,58626708,https://www.otodom.pl/oferta/mieszkanie-36-m2-ii-poziomowe-3-pokoje-ID3XZu4.html#f4f90ae749,"Mieszkanie 36 m2, II poziomowe, 3 pokoje!","Mieszkanie na sprzedaż: Kraków, Prądnik Biały",250 000 zł,3 pokoje,36 m²
2622,listing_no_promo,58626672,https://www.otodom.pl/oferta/3-pok-mieszkanie-m-w-garazu-z-komora-lokatorska-ID3XZtu.html#f4f90ae749,3 pok. mieszkanie m. w garażu z komórą lokatorską,"Mieszkanie na sprzedaż: Kraków, Łobzów",650 000 zł,3 pokoje,"66,70 m²"
2623,listing_no_promo,58626588,https://www.otodom.pl/oferta/mieszkanie-okazja-3-pokoje-pradnik-bialy-ID3XZs8.html#f4f90ae749,"Mieszkanie Okazja 3 pokoje, Pradnik Biały","Mieszkanie na sprzedaż: Kraków, Prądnik Czerwony",250 000 zł,3 pokoje,36 m²
2624,listing_no_promo,58616528,https://www.otodom.pl/oferta/gotowe-2-pokojowe-38-5m2-ul-wroclawska-ID3XVPS.html#f4f90ae749,"Gotowe 2 pokojowe 38,5m2 ul. Wrocławska","Mieszkanie na sprzedaż: Kraków, Łobzów",340 000 zł,2 pokoje,"38,50 m²"
2625,listing_no_promo,58620280,https://www.otodom.pl/oferta/przestronne-2-pokoje-przy-matecznym-ID3XXOo.html#f4f90ae749,Przestronne 2 pokoje przy Matecznym,"Mieszkanie na sprzedaż: Kraków, Podgórze",511 485 zł,2 pokoje,"52,46 m²"
2626,listing_no_promo,58625504,https://www.otodom.pl/oferta/98m2-do-remontu-przy-kleparzu-z-winda-ID3XZaE.html#f4f90ae749,98m2 do remontu przy Kleparzu z windą!,"Mieszkanie na sprzedaż: Kraków, Stare Miasto",799 000 zł,3 pokoje,98 m²
2627,promo_top_ads,57240148,https://www.otodom.pl/oferta/klimatyczne-mieszkanie-tuz-obok-parku-krakowskiego-ID3SaMc.html#f4f90ae749,Klimatyczne mieszkanie tuż obok Parku Krakowskiego,"Mieszkanie na sprzedaż: Kraków, Stara Krowodrza",579 000 zł,3 pokoje,73 m²
2628,promo_top_ads,58024044,https://www.otodom.pl/oferta/5-pokoi-95-m-2-stare-miasto-jozefa-dietla-ID3WsHG.html#f4f90ae749,5 pokoi / 95 M 2 / Stare Miasto/ Józefa Dietla,"Mieszkanie na sprzedaż: Kraków, Stare Miasto",740 000 zł,5 pokoi,95 m²
2629,promo_top_ads,58897756,https://www.otodom.pl/oferta/mieszkanie-zaprojektowane-z-pasja-ID3Z7ZO.html#f4f90ae749,Mieszkanie zaprojektowane z pasją.,"Mieszkanie na sprzedaż: Kraków, Bronowice Wielkie",433 000 zł,4 pokoje,65 m²
2630,listing_no_promo,58631328,https://www.otodom.pl/oferta/duzy-potencjal-stare-miasto-centrum-dluga-ID3Y0GA.html#f4f90ae749,Duży potencjał - Stare Miasto / Centrum / Długa,"Mieszkanie na sprzedaż: Kraków, Stare Miasto",498 500 zł,2 pokoje,"69,86 m²"
2631,listing_no_promo,58631284,https://www.otodom.pl/oferta/ul-chmielna-nowe-4-5-6-pokojowe-ID3Y0FS.html#f4f90ae749,ul. Chmielna NOWE 4-5-6 pokojowe,"Mieszkanie na sprzedaż: Kraków, Kurdwanów",499 000 zł,6 pokoi,63 m²
2632,listing_no_promo,58631264,https://www.otodom.pl/oferta/ul-chmielna-nowe-2-pokojowe-ID3Y0Fy.html#f4f90ae749,ul. Chmielna NOWE 2 pokojowe,"Mieszkanie na sprzedaż: Kraków, Kurdwanów",275 000 zł,2 pokoje,31 m²
2633,listing_no_promo,58631188,https://www.otodom.pl/oferta/komfortowe-4-pokoje-w-przedsprzedazy-ID3Y0Ek.html#f4f90ae749,Komfortowe 4 pokoje w przedsprzedaży,"Mieszkanie na sprzedaż: Kraków, Prądnik Biały",423 200 zł,4 pokoje,"59,20 m²"
2634,listing_no_promo,58631184,https://www.otodom.pl/oferta/4-pokoje-z-ogrodkiem-skorzystaj-z-przedsprzedazy-ID3Y0Eg.html#f4f90ae749,4 pokoje z ogródkiem - skorzystaj z przedsprzedaży,"Mieszkanie na sprzedaż: Kraków, Bronowice Wielkie",604 200 zł,4 pokoje,"90,17 m²"
2635,listing_no_promo,58631180,https://www.otodom.pl/oferta/dwupoziomowy-apartament-w-otoczeniu-zieleni-ID3Y0Ec.html#f4f90ae749,Dwupoziomowy apartament w otoczeniu zieleni,"Mieszkanie na sprzedaż: Kraków, Bronowice Małe",548 400 zł,5 pokoi,"85,70 m²"
2636,listing_no_promo,58631156,https://www.otodom.pl/oferta/3-pokoje-balkon-zachodnie-ID3Y0DO.html#f4f90ae749,"3 pokoje + balkon, zachodnie","Mieszkanie na sprzedaż: Kraków, Prądnik Biały",399 400 zł,3 pokoje,"52,21 m²"
2637,listing_no_promo,58631152,https://www.otodom.pl/oferta/kawalerka-przedsprzedaz-ID3Y0DK.html#f4f90ae749,Kawalerka - przedsprzedaż,"Mieszkanie na sprzedaż: Kraków, Prądnik Biały",290 700 zł,1 pokój,"29,52 m²"
2638,listing_no_promo,58630956,https://www.otodom.pl/oferta/ul-czyzewskiego-lobzow-ID3Y0AA.html#f4f90ae749,ul. Czyżewskiego Łobzów,"Mieszkanie na sprzedaż: Kraków, Łobzów",379 000 zł,2 pokoje,43 m²
2639,listing_no_promo,58630748,https://www.otodom.pl/oferta/2-pokoje-osobna-kuchnia-balkon-50m-mistrzejowice-ID3Y0xe.html#f4f90ae749,"2 pokoje,osobna kuchnia,balkon, 50m. Mistrzejowice","Mieszkanie na sprzedaż: Kraków, Mistrzejowice",369 900 zł,2 pokoje,50 m²
2640,listing_no_promo,58630500,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-na-pradniku-bialym-ID3Y0te.html#f4f90ae749,Mieszkanie 3-pokojowe na Prądniku Białym!,"Mieszkanie na sprzedaż: Kraków, Prądnik Biały",420 000 zł,3 pokoje,"47,50 m²"
2641,listing_no_promo,58629556,https://www.otodom.pl/oferta/tbs-68-m-do-odnowienia-3-pokoje-kuchnia-wc-ID3Y0e0.html#f4f90ae749,Tbs 68 M Do Odnowienia 3 Pokoje Kuchnia Wc,"Mieszkanie na sprzedaż: Kraków, Nowa Huta",140 000 zł,3 pokoje,68 m²
2642,listing_no_promo,58628748,https://www.otodom.pl/oferta/nowoczesne-mieszkanie-na-poddaszu-2pietro-ID3Y00Y.html#f4f90ae749,Nowoczesne mieszkanie na poddaszu - 2piętro,"Mieszkanie na sprzedaż: Kraków, Nowa Huta",280 000 zł,2 pokoje,36 m²
2643,listing_no_promo,58158432,https://www.otodom.pl/oferta/dwupoziomowe-mieszkanie-ruczaj-krakow-ID3V1Fe.html#f4f90ae749,"Dwupoziomowe mieszkanie, Ruczaj Kraków","Mieszkanie na sprzedaż: Kraków, małopolskie",365 000 zł,3 pokoje,60 m²
2644,listing_no_promo,58627180,https://www.otodom.pl/oferta/klimatyczny-apartament-z-pieknym-tarasem-ID3XZBG.html#f4f90ae749,Klimatyczny apartament z pięknym tarasem!,"Mieszkanie na sprzedaż: Kraków, Stare Miasto",1 440 000 zł,5 pokoi,138 m²
2645,listing_no_promo,58627176,https://www.otodom.pl/oferta/dwupokojowe-64m-przy-hali-targowej-grzegorzki-ID3XZBC.html#f4f90ae749,"Dwupokojowe, 64m² przy Hali Targowej, Grzegórzki","Mieszkanie na sprzedaż: Kraków, Grzegórzki",490 000 zł,2 pokoje,64 m²
2646,listing_no_promo,58626908,https://www.otodom.pl/oferta/luksusowy-apartament-stare-miasto-2-pok-eng-ID3XZxi.html#f4f90ae749,Luksusowy Apartament | Stare Miasto | 2 pok. | Eng,"Mieszkanie na sprzedaż: Kraków, Śródmieście",825 000 zł,3 pokoje,46 m²
2647,listing_no_promo,58626756,https://www.otodom.pl/oferta/na-blonie-bronowice-twoj-sloneczny-dom-w-krakowie-ID3XZuQ.html#f4f90ae749,NA BŁONIE Bronowice Twój słoneczny dom w Krakowie,"Mieszkanie na sprzedaż: Kraków, Bronowice",860 000 zł,5 pokoi,"108,51 m²"
2648,listing_no_promo,58626708,https://www.otodom.pl/oferta/mieszkanie-36-m2-ii-poziomowe-3-pokoje-ID3XZu4.html#f4f90ae749,"Mieszkanie 36 m2, II poziomowe, 3 pokoje!","Mieszkanie na sprzedaż: Kraków, Prądnik Biały",250 000 zł,3 pokoje,36 m²
2649,listing_no_promo,58626672,https://www.otodom.pl/oferta/3-pok-mieszkanie-m-w-garazu-z-komora-lokatorska-ID3XZtu.html#f4f90ae749,3 pok. mieszkanie m. w garażu z komórą lokatorską,"Mieszkanie na sprzedaż: Kraków, Łobzów",650 000 zł,3 pokoje,"66,70 m²"
2650,listing_no_promo,58626588,https://www.otodom.pl/oferta/mieszkanie-okazja-3-pokoje-pradnik-bialy-ID3XZs8.html#f4f90ae749,"Mieszkanie Okazja 3 pokoje, Pradnik Biały","Mieszkanie na sprzedaż: Kraków, Prądnik Czerwony",250 000 zł,3 pokoje,36 m²
